File;Result;Init Time;Solve Time;Propagations;Decisions
594.cnf;UNSAT;0.00044700000000000295;0.09105799999999999;36457;1366
580.cnf;UNSAT;0.0006039999999999934;0.11959799999999998;47383;1871
219.cnf;UNSAT;0.0005490000000000217;0.141633;57022;2179
231.cnf;UNSAT;0.0006220000000000114;0.16996899999999998;67407;2714
557.cnf;UNSAT;0.0005669999999999842;0.203496;80947;3129
543.cnf;UNSAT;0.0005830000000000002;0.06594500000000003;25891;1060
225.cnf;UNSAT;0.000648000000000093;0.079125;31316;1264
972.cnf;UNSAT;0.0006030000000000202;0.11403200000000002;44779;1708
966.cnf;UNSAT;0.0006539999999999324;0.13103600000000015;51309;1992
796.cnf;UNSAT;0.0006820000000000714;0.13922600000000007;55548;2144
782.cnf;UNSAT;0.0007150000000000212;0.10897500000000004;43068;1736
769.cnf;UNSAT;0.0005969999999999587;0.15469200000000005;61246;2326
755.cnf;UNSAT;0.0005990000000000162;0.0715800000000002;28179;1115
999.cnf;UNSAT;0.0006090000000000817;0.10731599999999997;42659;1702
741.cnf;UNSAT;0.0005470000000000752;0.22575900000000004;88834;3381
806.cnf;UNSAT;0.0006279999999998509;0.1658010000000001;66192;2591
46.cnf;UNSAT;0.0005899999999998684;0.13248499999999996;52040;2105
0.cnf;UNSAT;0.0007079999999999309;0.11736899999999961;46134;1824
812.cnf;UNSAT;0.0006939999999997504;0.18024899999999988;71657;2785
52.cnf;UNSAT;0.0006390000000000562;0.08735600000000021;34842;1407
184.cnf;UNSAT;0.0005439999999996559;0.21883300000000006;87546;3235
190.cnf;UNSAT;0.0006759999999998989;0.06148900000000035;24089;939
85.cnf;UNSAT;0.0005919999999997039;0.19523400000000013;76936;2897
91.cnf;UNSAT;0.0006550000000000722;0.16530099999999992;66011;2587
609.cnf;UNSAT;0.0005440000000001;0.12121000000000004;48021;1840
621.cnf;UNSAT;0.0006759999999998989;0.14664900000000003;57006;2278
147.cnf;UNSAT;0.0006260000000000154;0.11625899999999989;45554;1754
153.cnf;UNSAT;0.0006470000000002862;0.15542999999999996;62100;2373
635.cnf;UNSAT;0.0005269999999999442;0.13493500000000047;52125;2082
386.cnf;UNSAT;0.0006279999999998509;0.07239899999999988;28123;1089
392.cnf;UNSAT;0.0004919999999994928;0.07988700000000026;31088;1205
379.cnf;UNSAT;0.0005269999999999442;0.156841;61186;2404
345.cnf;UNSAT;0.0006940000000001945;0.12945799999999963;51217;2090
423.cnf;UNSAT;0.0006099999999999994;0.1535820000000001;60256;2257
437.cnf;UNSAT;0.0005259999999998044;0.13621199999999956;54157;2105
351.cnf;UNSAT;0.0006449999999995626;0.16176700000000022;64235;2565
436.cnf;UNSAT;0.0006570000000003517;0.20336299999999952;81627;3001
350.cnf;UNSAT;0.0005919999999992598;0.16108600000000006;64287;2525
344.cnf;UNSAT;0.0005720000000000169;0.15597300000000036;61855;2442
