File;Result;Init Time;Solve Time;Propagations;Decisions
21.cnf;TIMEOUT;0.0017430000000331347;9.85527100000013;N/A;N/A
10.cnf;TIMEOUT;0.0017580000001089502;9.927257000000054;N/A;N/A
38.cnf;TIMEOUT;0.0021150000000034197;9.767959000000019;N/A;N/A
39.cnf;TIMEOUT;0.0022389999999177235;9.88703200000009;N/A;N/A
11.cnf;TIMEOUT;0.0018939999999929569;9.43356700000004;N/A;N/A
13.cnf;TIMEOUT;0.0017399999999270221;9.898829999999862;N/A;N/A
12.cnf;TIMEOUT;0.0020150000000285218;10.000866000000087;N/A;N/A
16.cnf;TIMEOUT;0.001895000000104119;9.995857999999998;N/A;N/A
17.cnf;TIMEOUT;0.0015500000001793524;9.991003000000092;N/A;N/A
29.cnf;TIMEOUT;0.001665000000002692;9.814403999999968;N/A;N/A
15.cnf;TIMEOUT;0.0025469999998222193;9.998432000000093;N/A;N/A
14.cnf;TIMEOUT;0.0016250000001036824;9.742937999999867;N/A;N/A
28.cnf;TIMEOUT;0.004333999999971638;9.944475999999895;N/A;N/A
67.cnf;TIMEOUT;0.00120399999991605;9.999828999999863;N/A;N/A
73.cnf;TIMEOUT;0.001403999999865846;9.948200999999926;N/A;N/A
9.cnf;TIMEOUT;0.0013249999999516149;9.957005999999865;N/A;N/A
98.cnf;TIMEOUT;0.0012890000000425061;9.934287999999924;N/A;N/A
99.cnf;TIMEOUT;0.001136999999971522;10.003664999999955;N/A;N/A
8.cnf;TIMEOUT;0.001228999999966618;9.998231999999916;N/A;N/A
72.cnf;TIMEOUT;0.00123000000007778;10.001576000000114;N/A;N/A
66.cnf;TIMEOUT;0.001314000000093074;10.001424000000043;N/A;N/A
70.cnf;TIMEOUT;0.0010649999999259308;10.004406000000017;N/A;N/A
64.cnf;SAT;0.0019129999998312996;0.23524600000018836;99201;2381
58.cnf;TIMEOUT;0.0013689999998405256;10.000406999999996;N/A;N/A
59.cnf;TIMEOUT;0.001492999999982203;10.004545000000007;N/A;N/A
65.cnf;TIMEOUT;0.0017880000000332075;10.004679000000124;N/A;N/A
71.cnf;TIMEOUT;0.0014040000000932196;10.00248600000009;N/A;N/A
49.cnf;TIMEOUT;0.0014499999999770807;10.000881000000163;N/A;N/A
75.cnf;SAT;0.001944999999977881;0.1000730000000658;42175;995
61.cnf;TIMEOUT;0.0013549999998758722;9.939256999999998;N/A;N/A
60.cnf;TIMEOUT;0.0017829999999321444;9.999243000000206;N/A;N/A
74.cnf;TIMEOUT;0.002142000000048938;10.004221000000143;N/A;N/A
48.cnf;TIMEOUT;0.0014580000001842564;10.00118499999985;N/A;N/A
62.cnf;TIMEOUT;0.0018680000000586006;9.956251000000066;N/A;N/A
76.cnf;TIMEOUT;0.0015710000000126456;9.997862999999825;N/A;N/A
89.cnf;TIMEOUT;0.0016319999999723223;10.00346300000001;N/A;N/A
88.cnf;TIMEOUT;0.002168999999867083;9.988577999999961;N/A;N/A
77.cnf;TIMEOUT;0.0014909999999872525;9.988591000000042;N/A;N/A
63.cnf;TIMEOUT;0.001554999999825668;10.004541000000017;N/A;N/A
