File;Result;Init Time;Solve Time;Propagations;Decisions
634.cnf;UNSAT;0.00031200000000003447;0.008450000000000013;2999;184
620.cnf;UNSAT;0.0004230000000000067;0.0031979999999999786;1164;69
146.cnf;UNSAT;0.0002909999999999857;0.007064000000000015;2540;144
608.cnf;UNSAT;0.0003209999999999602;0.005713000000000024;2055;116
90.cnf;UNSAT;0.00046400000000001995;0.0042939999999999645;1479;93
84.cnf;UNSAT;0.0003090000000000037;0.004411000000000054;1543;90
191.cnf;UNSAT;0.0003269999999999662;0.004279000000000033;1499;95
185.cnf;UNSAT;0.00040600000000001746;0.005762999999999963;2106;126
1.cnf;UNSAT;0.00028400000000000647;0.0024679999999999702;890;55
53.cnf;UNSAT;0.0002769999999999717;0.0020799999999999708;778;58
813.cnf;UNSAT;0.00034999999999996145;0.009101000000000026;3287;188
47.cnf;UNSAT;0.00037399999999998546;0.005112000000000005;1775;110
807.cnf;UNSAT;0.0002969999999999917;0.008296999999999999;2953;171
740.cnf;UNSAT;0.0004210000000000047;0.005047000000000024;1843;110
998.cnf;UNSAT;0.00031799999999998496;0.003043999999999991;1093;62
754.cnf;UNSAT;0.00027800000000000047;0.005332000000000003;1936;105
768.cnf;UNSAT;0.00036200000000002897;0.005840999999999985;2071;123
783.cnf;UNSAT;0.0002550000000000052;0.006655999999999995;2456;151
797.cnf;UNSAT;0.000258000000000036;0.005668000000000006;2150;120
967.cnf;UNSAT;0.0003330000000000277;0.003849000000000047;1452;80
973.cnf;UNSAT;0.00024799999999997047;0.0018569999999999975;631;36
542.cnf;UNSAT;0.0002469999999999972;0.008240000000000025;3167;187
224.cnf;UNSAT;0.00033400000000000096;0.002578999999999998;925;60
230.cnf;UNSAT;0.00024400000000002198;0.003920999999999952;1421;82
556.cnf;UNSAT;0.0002570000000000072;0.006044999999999967;2249;126
218.cnf;UNSAT;0.00038399999999999546;0.006188000000000027;2395;147
581.cnf;UNSAT;0.00028800000000001047;0.003263999999999989;1288;71
595.cnf;UNSAT;0.00032200000000004447;0.004390000000000005;1655;107
583.cnf;UNSAT;0.00029400000000001647;0.004668999999999979;1729;99
597.cnf;UNSAT;0.0003009999999999957;0.004742000000000024;1781;114
568.cnf;UNSAT;0.0003369999999999762;0.005402000000000018;2033;118
226.cnf;UNSAT;0.0002909999999999857;0.007105000000000028;2686;156
540.cnf;UNSAT;0.00027800000000000047;0.007835999999999954;2938;183
554.cnf;UNSAT;0.0003500000000000725;0.007923999999999931;2973;163
232.cnf;UNSAT;0.00031999999999998696;0.004429000000000016;1521;104
965.cnf;UNSAT;0.0003389999999999782;0.005057000000000089;1901;117
971.cnf;UNSAT;0.00041599999999997195;0.004498000000000002;1700;102
781.cnf;UNSAT;0.00026999999999999247;0.007383999999999946;2614;167
959.cnf;UNSAT;0.00044600000000005746;0.00601700000000005;2231;130
795.cnf;UNSAT;0.0004089999999999927;0.007830000000000004;2820;172
742.cnf;UNSAT;0.0003389999999999782;0.009798000000000084;3683;218
756.cnf;UNSAT;0.00036999999999998145;0.0049599999999999644;1818;93
811.cnf;UNSAT;0.00040800000000007497;0.002430999999999961;882;42
51.cnf;UNSAT;0.0002870000000000372;0.004419000000000062;1685;90
3.cnf;UNSAT;0.0002669999999999062;0.003969;1478;104
805.cnf;UNSAT;0.0003530000000000477;0.00858099999999995;3241;212
45.cnf;UNSAT;0.0002630000000000132;0.002935000000000021;1111;69
193.cnf;UNSAT;0.00025999999999992696;0.0042680000000000495;1589;98
187.cnf;UNSAT;0.00033600000000000296;0.0060829999999999496;2252;141
839.cnf;UNSAT;0.0002670000000000172;0.0042879999999999585;1652;103
79.cnf;UNSAT;0.000260000000000038;0.00415500000000002;1484;93
92.cnf;UNSAT;0.00036599999999997745;0.005497000000000085;2086;122
178.cnf;UNSAT;0.0002510000000000012;0.0037409999999999943;1404;90
86.cnf;UNSAT;0.00025300000000005873;0.008391999999999955;3117;184
636.cnf;UNSAT;0.0005689999999999307;0.004673000000000038;1774;114
150.cnf;UNSAT;0.00024999999999997247;0.004481000000000068;1643;101
144.cnf;UNSAT;0.000248000000000026;0.004623000000000044;1673;104
622.cnf;UNSAT;0.0010000000000000009;0.00744200000000006;2777;177
391.cnf;UNSAT;0.00024999999999997247;0.0030320000000000347;1101;73
385.cnf;UNSAT;0.0003790000000000182;0.00584399999999996;2154;124
408.cnf;UNSAT;0.0002790000000000292;0.004835000000000034;1818;100
352.cnf;UNSAT;0.00025199999999991896;0.003302000000000027;1160;84
434.cnf;UNSAT;0.00039000000000000146;0.006929999999999992;2661;149
420.cnf;UNSAT;0.0002929999999999877;0.0020059999999999523;749;47
346.cnf;UNSAT;0.00029300000000009874;0.008689999999999976;3365;206
421.cnf;UNSAT;0.0003809999999999647;0.0042639999999999345;1662;100
347.cnf;UNSAT;0.0002709999999999102;0.0062870000000000426;2392;157
353.cnf;UNSAT;0.00026199999999998447;0.004425000000000012;1670;95
435.cnf;UNSAT;0.0003610000000000557;0.004969999999999919;1935;116
409.cnf;UNSAT;0.0002510000000000012;0.005199999999999982;1951;114
384.cnf;UNSAT;0.0002689999999999637;0.005488999999999966;1988;123
390.cnf;UNSAT;0.0003289999999999127;0.005446000000000062;2091;131
145.cnf;UNSAT;0.000264000000000042;0.006456000000000017;2320;148
623.cnf;UNSAT;0.00027200000000005;0.005186999999999942;1834;112
637.cnf;UNSAT;0.00046999999999997044;0.0045919999999999295;1628;98
151.cnf;UNSAT;0.00033199999999999896;0.0065950000000000175;2389;134
179.cnf;UNSAT;0.00036000000000002697;0.0035159999999999636;1240;83
87.cnf;UNSAT;0.0003620000000000845;0.005615000000000037;2125;127
93.cnf;UNSAT;0.0002630000000000132;0.00789899999999999;2984;177
186.cnf;UNSAT;0.00027200000000005;0.004104999999999914;1500;92
78.cnf;UNSAT;0.0003490000000000437;0.0028039999999999177;1053;72
838.cnf;UNSAT;0.00024500000000005073;0.00603700000000007;2327;140
192.cnf;UNSAT;0.0002510000000000012;0.0040999999999999925;1527;90
44.cnf;UNSAT;0.0003370000000000317;0.005103999999999997;1905;116
804.cnf;UNSAT;0.0002510000000000012;0.006452000000000013;2419;145
50.cnf;UNSAT;0.000256000000000034;0.00746099999999994;2825;184
810.cnf;UNSAT;0.00034300000000009323;0.011463000000000001;4230;255
2.cnf;UNSAT;0.00024999999999997247;0.003927000000000014;1404;99
757.cnf;UNSAT;0.000256000000000034;0.004847000000000046;1781;98
743.cnf;UNSAT;0.0003370000000000317;0.00787199999999999;3070;180
794.cnf;UNSAT;0.0002569999999999517;0.005618000000000012;2133;123
958.cnf;UNSAT;0.00024799999999991496;0.005143000000000009;1930;121
780.cnf;UNSAT;0.0003449999999999287;0.006954000000000016;2583;161
970.cnf;UNSAT;0.0002529999999999477;0.005530000000000035;2069;117
964.cnf;UNSAT;0.00024999999999997247;0.004030000000000089;1482;82
555.cnf;UNSAT;0.0003309999999999702;0.007055999999999951;2696;154
233.cnf;UNSAT;0.00024900000000005473;0.005511999999999961;2090;120
227.cnf;UNSAT;0.0002550000000000052;0.007878000000000052;2889;164
541.cnf;UNSAT;0.00038400000000005097;0.0041919999999999735;1561;103
569.cnf;UNSAT;0.00031100000000006123;0.007674999999999987;2772;158
596.cnf;UNSAT;0.0003389999999999782;0.005589000000000066;2024;123
582.cnf;UNSAT;0.00024299999999999322;0.0037690000000000223;1460;83
586.cnf;UNSAT;0.00025300000000005873;0.006684000000000023;2522;138
592.cnf;UNSAT;0.00033199999999999896;0.009889999999999954;3707;231
545.cnf;UNSAT;0.0002630000000000132;0.007035999999999931;2641;172
223.cnf;UNSAT;0.00024299999999999322;0.003438000000000052;1216;75
237.cnf;UNSAT;0.0003349999999999742;0.006091999999999986;2232;120
551.cnf;UNSAT;0.0002729999999999677;0.0064070000000000515;2401;141
579.cnf;UNSAT;0.00027700000000008274;0.0039639999999999675;1509;93
784.cnf;UNSAT;0.00037200000000003897;0.0036439999999999806;1377;100
790.cnf;UNSAT;0.0002630000000000132;0.0038890000000000313;1456;87
948.cnf;UNSAT;0.00027800000000000047;0.009024000000000032;3460;201
960.cnf;UNSAT;0.0003290000000000237;0.003471000000000002;1315;77
974.cnf;UNSAT;0.00026100000000006673;0.003946999999999923;1404;89
747.cnf;UNSAT;0.0002540000000000875;0.006931999999999938;2590;151
753.cnf;UNSAT;0.0003410000000000357;0.003234999999999988;1188;78
196.cnf;UNSAT;0.00025399999999997647;0.008719000000000032;3209;178
828.cnf;UNSAT;0.0002709999999999102;0.0064029999999999365;2545;161
68.cnf;UNSAT;0.0005159999999999609;0.0026040000000000507;1051;63
182.cnf;UNSAT;0.0002329999999999277;0.00490299999999988;1881;105
6.cnf;UNSAT;0.00026599999999987745;0.005766999999999856;2170;124
814.cnf;UNSAT;0.00047400000000008546;0.002842999999999929;1078;66
54.cnf;UNSAT;0.0002420000000000755;0.005495000000000028;2103;129
800.cnf;UNSAT;0.0002489999999999437;0.002942999999999918;1166;62
40.cnf;UNSAT;0.0005550000000000832;0.005163999999999946;2009;125
155.cnf;UNSAT;0.00024299999999999322;0.0048719999999999875;1883;113
633.cnf;UNSAT;0.0002549999999998942;0.006457999999999853;2420;140
627.cnf;UNSAT;0.00048399999999992893;0.004572999999999938;1613;95
141.cnf;UNSAT;0.0002409999999999357;0.005902000000000074;2167;131
169.cnf;UNSAT;0.0002489999999999437;0.0018219999999999903;685;42
97.cnf;UNSAT;0.000560000000000116;0.004482000000000097;1711;111
83.cnf;UNSAT;0.00024500000000005073;0.005172999999999872;1988;114
394.cnf;UNSAT;0.00026900000000007473;0.006284999999999874;2384;139
380.cnf;UNSAT;0.0005720000000000169;0.006127999999999911;2283;142
431.cnf;UNSAT;0.00027200000000005;0.005251000000000117;1929;119
357.cnf;UNSAT;0.0004349999999999632;0.009306000000000036;3496;222
343.cnf;UNSAT;0.000296000000000074;0.004146999999999901;1551;86
425.cnf;UNSAT;0.0002510000000000012;0.004281999999999897;1548;103
419.cnf;UNSAT;0.0005220000000001335;0.007900999999999936;2874;169
418.cnf;UNSAT;0.0002590000000000092;0.004963000000000051;1770;106
342.cnf;UNSAT;0.00025399999999997647;0.007436999999999916;2718;161
424.cnf;UNSAT;0.00048599999999998644;0.006049999999999889;2297;132
430.cnf;UNSAT;0.0002510000000000012;0.00418099999999999;1555;95
356.cnf;UNSAT;0.0002549999999998942;0.003510000000000124;1280;67
381.cnf;UNSAT;0.0005830000000000002;0.005209000000000019;1971;108
395.cnf;UNSAT;0.00026100000000006673;0.005282999999999927;1997;112
82.cnf;UNSAT;0.00025399999999997647;0.005168999999999979;1949;120
168.cnf;UNSAT;0.0005059999999998954;0.006272999999999973;2468;153
96.cnf;UNSAT;0.0002580000000000915;0.004105000000000025;1598;87
626.cnf;UNSAT;0.0002549999999998942;0.003495000000000026;1382;87
140.cnf;UNSAT;0.000568000000000124;0.006151999999999935;2202;130
154.cnf;UNSAT;0.00024500000000005073;0.00650100000000009;2486;151
632.cnf;UNSAT;0.0002340000000000675;0.003403000000000045;1295;76
41.cnf;UNSAT;0.0004850000000000687;0.0030879999999999797;1131;71
801.cnf;UNSAT;0.00024299999999999322;0.003770000000000051;1360;84
7.cnf;UNSAT;0.00024599999999996847;0.005154000000000103;1824;108
55.cnf;UNSAT;0.0005489999999999107;0.005789000000000044;2170;125
815.cnf;UNSAT;0.00024299999999999322;0.006582000000000088;2450;151
183.cnf;UNSAT;0.00024299999999999322;0.004458000000000073;1659;108
197.cnf;UNSAT;0.00047799999999997844;0.004815000000000014;1833;119
69.cnf;UNSAT;0.00024599999999996847;0.006667999999999896;2519;141
829.cnf;UNSAT;0.0002420000000000755;0.006124999999999936;2346;143
752.cnf;UNSAT;0.0005539999999999434;0.004052999999999862;1525;99
746.cnf;UNSAT;0.0002500000000000835;0.0024769999999998404;940;62
975.cnf;UNSAT;0.00024599999999996847;0.005507999999999846;2069;125
961.cnf;UNSAT;0.000484000000000151;0.0011099999999999444;418;29
949.cnf;UNSAT;0.00022799999999989495;0.004297999999999913;1607;93
791.cnf;UNSAT;0.00024700000000010824;0.006256999999999957;2431;136
785.cnf;UNSAT;0.0006699999999999484;0.006215999999999999;2370;136
578.cnf;UNSAT;0.0002649999999999597;0.007477000000000178;2784;162
236.cnf;UNSAT;0.00027399999999988545;0.005859999999999976;2193;124
550.cnf;UNSAT;0.0005059999999998954;0.0065150000000000485;2516;154
544.cnf;UNSAT;0.000256000000000034;0.003482999999999903;1270;85
222.cnf;UNSAT;0.00027800000000000047;0.007487000000000021;2710;149
593.cnf;UNSAT;0.0006220000000001225;0.008932999999999858;3334;205
587.cnf;UNSAT;0.0002420000000000755;0.006524999999999892;2452;153
591.cnf;UNSAT;0.00042399999999997995;0.0025439999999998797;947;56
585.cnf;UNSAT;0.0002500000000000835;0.004688999999999943;1716;102
552.cnf;UNSAT;0.0002469999999998862;0.004498000000000113;1656;100
234.cnf;UNSAT;0.0005139999999999034;0.0071390000000000065;2762;166
220.cnf;UNSAT;0.00027900000000014025;0.009415999999999869;3533;218
546.cnf;UNSAT;0.000264000000000042;0.003890999999999867;1433;91
208.cnf;UNSAT;0.0004949999999999122;0.005542000000000158;1979;119
793.cnf;UNSAT;0.00024999999999986144;0.0036290000000001044;1387;89
787.cnf;UNSAT;0.00024399999999991095;0.004518000000000022;1741;108
977.cnf;UNSAT;0.0005560000000000009;0.006240999999999941;2296;139
963.cnf;UNSAT;0.0002510000000000012;0.002634000000000025;962;74
988.cnf;UNSAT;0.00026999999999999247;0.009307999999999872;3551;228
750.cnf;UNSAT;0.0004750000000000032;0.006045000000000078;2433;137
744.cnf;UNSAT;0.00024599999999996847;0.006763999999999992;2601;158
778.cnf;UNSAT;0.00025599999999981193;0.004369000000000067;1748;109
181.cnf;UNSAT;0.00044399999999988893;0.004702000000000206;1769;101
195.cnf;UNSAT;0.00025399999999997647;0.0041739999999999;1583;92
803.cnf;UNSAT;0.0002449999999998287;0.004918999999999896;1788;108
43.cnf;UNSAT;0.0004929999999998547;0.005386000000000113;2063;111
817.cnf;UNSAT;0.00024399999999991095;0.006881000000000137;2511;150
57.cnf;UNSAT;0.00024399999999991095;0.004650000000000043;1722;103
5.cnf;UNSAT;0.0005809999999999427;0.0042120000000001045;1636;104
142.cnf;UNSAT;0.00026100000000006673;0.007904000000000133;3130;195
624.cnf;UNSAT;0.0002489999999999437;0.005392000000000063;2057;110
630.cnf;UNSAT;0.0009059999999998514;0.003066999999999931;1130;67
156.cnf;UNSAT;0.00025799999999986944;0.004916999999999838;1859;117
618.cnf;UNSAT;0.00030599999999991745;0.004746999999999835;1776;106
80.cnf;UNSAT;0.0004910000000000192;0.0046960000000000335;1691;94
94.cnf;UNSAT;0.00030799999999997496;0.005356999999999834;2051;124
383.cnf;UNSAT;0.00036199999999997345;0.005520999999999887;2171;139
397.cnf;UNSAT;0.00031800000000004047;0.002855000000000052;1009;55
426.cnf;UNSAT;0.00027200000000005;0.00952300000000017;3501;202
340.cnf;UNSAT;0.00031800000000004047;0.0031010000000000204;1107;60
354.cnf;UNSAT;0.000256000000000034;0.005279000000000034;2051;122
432.cnf;UNSAT;0.000256000000000034;0.007971999999999868;3038;192
368.cnf;UNSAT;0.0003709999999998992;0.005123999999999906;1922;100
369.cnf;UNSAT;0.00025199999999991896;0.006129999999999969;2256;129
355.cnf;UNSAT;0.00027200000000005;0.0050920000000000964;1783;107
433.cnf;UNSAT;0.00034599999999995745;0.00796399999999986;2982;168
427.cnf;UNSAT;0.00024100000000015775;0.004337000000000035;1635;96
341.cnf;UNSAT;0.000264000000000042;0.006529000000000007;2370;149
396.cnf;UNSAT;0.00036400000000003097;0.006649999999999823;2540;144
382.cnf;UNSAT;0.00026100000000006673;0.005633999999999917;2108;128
95.cnf;UNSAT;0.00025300000000005873;0.006644000000000094;2501;132
81.cnf;UNSAT;0.00033500000000019625;0.0046319999999999695;1700;95
619.cnf;UNSAT;0.000256000000000034;0.00463900000000006;1700;96
631.cnf;UNSAT;0.000256000000000034;0.006777999999999951;2622;143
157.cnf;UNSAT;0.00034700000000009723;0.0039050000000000473;1491;88
143.cnf;UNSAT;0.0002590000000000092;0.004777000000000031;1791;113
625.cnf;UNSAT;0.000256000000000034;0.005456999999999823;2047;120
56.cnf;UNSAT;0.0003349999999999742;0.008237999999999968;3107;195
816.cnf;UNSAT;0.0002510000000000012;0.005357000000000056;2018;120
4.cnf;UNSAT;0.00024900000000016576;0.004962999999999829;1876;111
42.cnf;UNSAT;0.00033100000000008123;0.006334000000000062;2403;140
802.cnf;UNSAT;0.00024700000000010824;0.005425000000000013;1785;107
194.cnf;UNSAT;0.0009040000000000159;0.011152999999999968;1771;104
180.cnf;UNSAT;0.0005310000000000592;0.0030479999999999396;1022;58
779.cnf;UNSAT;0.0004450000000000287;0.005658000000000163;2133;114
745.cnf;UNSAT;0.00032999999999994145;0.004225999999999841;1512;87
751.cnf;UNSAT;0.0004329999999999057;0.0019139999999999713;694;47
989.cnf;UNSAT;0.0002670000000000172;0.009292999999999996;3433;202
962.cnf;UNSAT;0.00032399999999999096;0.004987000000000075;1876;116
976.cnf;UNSAT;0.00036599999999986643;0.0060149999999998816;2212;142
786.cnf;UNSAT;0.0003060000000001395;0.005527999999999977;2023;118
792.cnf;UNSAT;0.0003509999999999902;0.0032879999999999576;1247;69
209.cnf;UNSAT;0.0002669999999997952;0.00944300000000009;3535;215
221.cnf;UNSAT;0.00031999999999987594;0.004345000000000043;1609;96
547.cnf;UNSAT;0.0003610000000000557;0.004726000000000008;1657;116
553.cnf;UNSAT;0.0002830000000000332;0.005646999999999958;2091;134
235.cnf;UNSAT;0.000264000000000042;0.004265999999999881;1524;91
584.cnf;UNSAT;0.0003450000000000397;0.011168999999999984;4155;248
590.cnf;UNSAT;0.0002809999999999757;0.0034520000000000106;1275;84
291.cnf;UNSAT;0.00028600000000000847;0.0029200000000000337;1083;69
285.cnf;UNSAT;0.00048800000000004395;0.005287000000000042;1884;120
508.cnf;UNSAT;0.0002729999999999677;0.005651000000000073;2094;123
534.cnf;UNSAT;0.0002750000000000252;0.005006999999999984;1809;105
252.cnf;UNSAT;0.0005729999999999347;0.005627000000000049;2129;139
246.cnf;UNSAT;0.00024700000000010824;0.0022159999999999958;821;47
520.cnf;UNSAT;0.0002569999999999517;0.0024159999999999737;857;59
911.cnf;UNSAT;0.0005709999999998772;0.005287000000000042;2091;112
905.cnf;UNSAT;0.0002580000000000915;0.0046079999999999455;1723;102
939.cnf;UNSAT;0.000252000000000141;0.006548999999999916;2448;147
736.cnf;UNSAT;0.0005649999999999267;0.005130000000000079;2036;124
722.cnf;UNSAT;0.00025500000000011624;0.0065189999999999415;2432;150
865.cnf;UNSAT;0.00025199999999991896;0.004691000000000001;1799;113
25.cnf;UNSAT;0.0005710000000000992;0.0061629999999999185;2251;139
871.cnf;UNSAT;0.00025500000000011624;0.003106000000000053;1142;61
31.cnf;UNSAT;0.0002500000000000835;0.004666999999999977;1773;109
859.cnf;UNSAT;0.0005850000000000577;0.004493999999999998;1692;95
19.cnf;UNSAT;0.000256000000000034;0.00773899999999994;2899;177
681.cnf;UNSAT;0.0002510000000000012;0.005530999999999953;2081;140
695.cnf;UNSAT;0.0005720000000000169;0.003435000000000077;1298;83
118.cnf;UNSAT;0.0002529999999998367;0.0033240000000001046;1192;70
124.cnf;UNSAT;0.00025199999999991896;0.005748000000000086;2042;117
642.cnf;UNSAT;0.0006239999999999579;0.005027000000000115;1828;108
656.cnf;UNSAT;0.00029799999999990945;0.007177999999999907;2768;176
130.cnf;UNSAT;0.00027700000000008274;0.00478999999999985;1802;114
483.cnf;UNSAT;0.0005790000000001072;0.00410900000000014;1522;87
497.cnf;UNSAT;0.00025399999999997647;0.007176000000000071;2767;181
468.cnf;UNSAT;0.0005159999999999609;0.005079999999999973;1937;122
440.cnf;UNSAT;0.0002590000000000092;0.005675000000000097;1984;115
326.cnf;UNSAT;0.0002549999999998942;0.0037770000000001414;1424;80
332.cnf;UNSAT;0.0005530000000000257;0.010302000000000033;4059;237
454.cnf;UNSAT;0.0002949999999999342;0.0028729999999999034;1072;74
333.cnf;UNSAT;0.0002660000000000995;0.004605999999999888;1733;102
455.cnf;UNSAT;0.0006150000000000322;0.006996000000000002;2593;145
441.cnf;UNSAT;0.0002510000000000012;0.005403000000000047;2088;104
327.cnf;UNSAT;0.00025199999999991896;0.005093000000000014;1904;100
469.cnf;UNSAT;0.0005710000000000992;0.005358999999999892;2020;109
496.cnf;UNSAT;0.000256000000000034;0.004811000000000121;1814;111
482.cnf;UNSAT;0.0002580000000000915;0.004532999999999898;1622;88
657.cnf;UNSAT;0.0005630000000000912;0.010612000000000066;3964;225
131.cnf;UNSAT;0.00026100000000006673;0.0037560000000000926;1461;98
125.cnf;UNSAT;0.0002510000000000012;0.00529399999999991;1930;109
643.cnf;UNSAT;0.0005570000000001407;0.005275999999999836;2017;117
119.cnf;UNSAT;0.00025700000000017376;0.006136999999999837;2396;142
694.cnf;UNSAT;0.0002580000000000915;0.005603999999999942;2094;141
680.cnf;UNSAT;0.0005029999999996981;0.007241000000000053;2762;155
18.cnf;UNSAT;0.00024900000000016576;0.006053999999999782;2229;139
858.cnf;UNSAT;0.00024399999999991095;0.006094000000000044;2328;140
30.cnf;UNSAT;0.0005660000000000664;0.0037369999999996573;1386;73
870.cnf;UNSAT;0.00024399999999991095;0.006229999999999958;2380;148
24.cnf;UNSAT;0.00025500000000011624;0.005570000000000075;2036;124
864.cnf;UNSAT;0.0005730000000001567;0.004160999999999859;1536;109
723.cnf;UNSAT;0.00024399999999991095;0.0030160000000001297;1153;69
737.cnf;UNSAT;0.0002420000000000755;0.005919999999999703;2304;144
938.cnf;UNSAT;0.0005670000000002062;0.005937000000000303;2231;135
904.cnf;UNSAT;0.00024400000000035504;0.004105000000000025;1458;88
910.cnf;UNSAT;0.0002749999999998032;0.004427000000000181;1670;98
247.cnf;UNSAT;0.0005489999999999107;0.006140999999999952;2226;126
521.cnf;UNSAT;0.000264000000000042;0.0037169999999999703;1304;84
535.cnf;UNSAT;0.00024499999999960664;0.0041440000000001476;1523;104
253.cnf;UNSAT;0.0005870000000003373;0.008378999999999692;3122;175
509.cnf;UNSAT;0.00026599999999987745;0.003746000000000027;1372;77
284.cnf;UNSAT;0.00025500000000011624;0.0063069999999996185;2374;139
290.cnf;UNSAT;0.0005639999999997869;0.004150000000000098;1540;93
286.cnf;UNSAT;0.00023799999999996047;0.006381000000000192;2319;160
292.cnf;UNSAT;0.00024900000000016576;0.0030200000000002447;1131;62
279.cnf;UNSAT;0.0005140000000003475;0.005327999999999999;2056;118
523.cnf;UNSAT;0.000252000000000141;0.003194000000000141;1178;74
245.cnf;UNSAT;0.000520000000000298;0.002917999999999754;1035;67
251.cnf;UNSAT;0.0002470000000003303;0.009098999999999968;3460;207
537.cnf;UNSAT;0.0002689999999998527;0.008645000000000014;3231;210
906.cnf;UNSAT;0.0005560000000000009;0.005901000000000156;2221;139
912.cnf;UNSAT;0.00024900000000016576;0.007432000000000105;2780;162
709.cnf;UNSAT;0.000264000000000042;0.010743999999999865;4220;237
721.cnf;UNSAT;0.0005720000000000169;0.005263999999999935;2028;127
735.cnf;UNSAT;0.00024500000000005073;0.0043839999999999435;1613;97
872.cnf;UNSAT;0.00024399999999991095;0.004329000000000249;1633;92
32.cnf;UNSAT;0.0004830000000000112;0.008048000000000055;2995;182
866.cnf;UNSAT;0.0002460000000001905;0.009244999999999948;3469;197
26.cnf;UNSAT;0.0002460000000001905;0.004793999999999965;1790;109
696.cnf;UNSAT;0.0005659999999996224;0.006604999999999972;2447;141
682.cnf;UNSAT;0.00024500000000005073;0.004694999999999894;1790;108
669.cnf;UNSAT;0.00024900000000016576;0.003462999999999994;1337;82
133.cnf;UNSAT;0.0005569999999996966;0.005910000000000082;2269;126
655.cnf;UNSAT;0.0002519999999996969;0.007131999999999916;2594;166
641.cnf;UNSAT;0.000248000000000026;0.005199999999999871;1935;132
899.cnf;UNSAT;0.0004830000000000112;0.003954999999999931;1404;86
127.cnf;UNSAT;0.0002420000000000755;0.002949999999999786;1081;70
494.cnf;UNSAT;0.00024300000000021527;0.00634800000000002;2319;127
480.cnf;UNSAT;0.0005500000000000504;0.0042360000000001286;1620;99
319.cnf;UNSAT;0.00031299999999978567;0.005622000000000238;2096;126
457.cnf;UNSAT;0.000280000000000058;0.004325000000000134;1628;84
331.cnf;UNSAT;0.0005209999999999937;0.00518099999999988;1945;121
325.cnf;UNSAT;0.0002830000000000332;0.006625000000000103;2524;142
