File;Result;Init Time;Solve Time;Propagations;Decisions
flat100-43.cnf;SAT;0.0010379999999999973;0.0010169999999999901;256;44
flat100-57.cnf;SAT;0.0009900000000000048;0.0010740000000000055;258;42
flat100-80.cnf;SAT;0.0010529999999999984;0.0010610000000000064;254;46
flat100-94.cnf;SAT;0.001018000000000005;0.0010299999999999893;256;44
flat100-95.cnf;SAT;0.0010509999999999964;0.0009799999999999948;259;41
flat100-81.cnf;SAT;0.001020000000000007;0.0009890000000000038;256;44
flat100-56.cnf;SAT;0.0010280000000000011;0.001112999999999989;248;52
flat100-42.cnf;SAT;0.0010080000000000089;0.001007999999999995;254;46
flat100-68.cnf;SAT;0.0010229999999999961;0.0010450000000000043;257;43
flat100-54.cnf;SAT;0.0010280000000000011;0.0010939999999999978;253;47
flat100-40.cnf;SAT;0.0010679999999999995;0.0010750000000000065;257;43
flat100-97.cnf;SAT;0.0010669999999999985;0.0010720000000000035;256;44
flat100-83.cnf;SAT;0.001010999999999998;0.0010590000000000044;256;44
flat100-82.cnf;SAT;0.0010609999999999925;0.0010510000000000103;258;42
flat100-96.cnf;SAT;0.0010809999999999986;0.0010589999999999905;256;44
flat100-41.cnf;SAT;0.0019729999999999887;0.0010340000000000071;258;42
flat100-55.cnf;SAT;0.001010999999999998;0.0010430000000000023;256;44
flat100-69.cnf;SAT;0.001114999999999991;0.001131000000000007;254;46
flat100-51.cnf;SAT;0.0011879999999999946;0.0010959999999999998;259;41
flat100-45.cnf;SAT;0.0011339999999999961;0.0010919999999999958;256;44
flat100-79.cnf;SAT;0.0011759999999999826;0.0010490000000000221;255;45
flat100-92.cnf;SAT;0.0010759999999999936;0.0010020000000000029;261;39
flat100-86.cnf;SAT;0.0010499999999999954;0.0010119999999999851;259;41
flat100-100.cnf;SAT;0.0010369999999999824;0.0011240000000000139;247;53
flat100-87.cnf;SAT;0.0010830000000000006;0.0010590000000000044;258;42
flat100-93.cnf;SAT;0.0010590000000000044;0.0010779999999999956;254;46
flat100-78.cnf;SAT;0.0010750000000000204;0.0010639999999999816;256;44
flat100-44.cnf;SAT;0.0014460000000000028;0.0010830000000000006;252;48
flat100-50.cnf;SAT;0.001587000000000005;0.0010410000000000141;259;41
flat100-46.cnf;SAT;0.0018330000000000013;0.0011069999999999969;255;45
flat100-52.cnf;SAT;0.0014109999999999956;0.0010789999999999966;252;48
flat100-85.cnf;SAT;0.0014089999999999936;0.0010759999999999936;253;47
flat100-91.cnf;SAT;0.0013719999999999843;0.0010070000000000079;256;44
flat100-90.cnf;SAT;0.0013460000000000139;0.0010600000000000054;254;46
flat100-84.cnf;SAT;0.0014230000000000076;0.0010409999999999864;258;42
flat100-53.cnf;SAT;0.001473000000000002;0.0010910000000000086;255;45
flat100-47.cnf;SAT;0.0016629999999999978;0.0011329999999999951;251;49
flat100-20.cnf;SAT;0.001586000000000004;0.0011309999999999931;254;46
flat100-34.cnf;SAT;0.0015300000000000036;0.0011180000000000079;253;47
flat100-6.cnf;SAT;0.0014139999999999986;0.0011039999999999939;255;45
flat100-7.cnf;SAT;0.0017579999999999818;0.0011240000000000139;254;46
flat100-35.cnf;SAT;0.0010610000000000064;0.0010900000000000076;253;47
flat100-21.cnf;SAT;0.0011009999999999909;0.0010430000000000161;253;47
flat100-37.cnf;SAT;0.0010459999999999914;0.0010920000000000096;253;47
flat100-23.cnf;SAT;0.0010569999999999746;0.0011340000000000239;253;47
flat100-5.cnf;SAT;0.0010819999999999996;0.0010330000000000061;259;41
flat100-4.cnf;SAT;0.0010830000000000006;0.0011099999999999999;252;48
flat100-22.cnf;SAT;0.0010850000000000026;0.0011120000000000019;253;47
flat100-36.cnf;SAT;0.0014419999999999988;0.0010910000000000086;254;46
flat100-32.cnf;SAT;0.0017690000000000206;0.0011569999999999914;253;47
flat100-26.cnf;SAT;0.0015410000000000146;0.0010679999999999856;257;43
flat100-1.cnf;SAT;0.001806000000000002;0.0010589999999999766;256;44
flat100-27.cnf;SAT;0.0014419999999999988;0.0010610000000000064;255;45
flat100-33.cnf;SAT;0.0018620000000000025;0.0011069999999999969;251;49
flat100-25.cnf;SAT;0.0014369999999999938;0.0010440000000000171;258;42
flat100-31.cnf;SAT;0.0015110000000000123;0.0010909999999999809;255;45
flat100-19.cnf;SAT;0.0017419999999999936;0.0010769999999999946;254;46
flat100-3.cnf;SAT;0.0014309999999999878;0.0010809999999999986;254;46
flat100-2.cnf;SAT;0.0015580000000000038;0.0010539999999999994;257;43
flat100-18.cnf;SAT;0.0017419999999999936;0.0010240000000000249;259;41
flat100-30.cnf;SAT;0.0013470000000000149;0.0009959999999999969;258;42
flat100-24.cnf;SAT;0.0014300000000000146;0.0009859999999999869;257;43
flat100-29.cnf;SAT;0.0017530000000000046;0.0010550000000000004;256;44
flat100-15.cnf;SAT;0.001493000000000022;0.0010059999999999791;253;47
flat100-14.cnf;SAT;0.0014389999999999958;0.0010390000000000121;256;44
flat100-28.cnf;SAT;0.0019060000000000188;0.0010739999999999916;255;45
flat100-16.cnf;SAT;0.0013280000000000236;0.0010529999999999984;259;41
flat100-17.cnf;SAT;0.0017240000000000033;0.0011079999999999979;255;45
flat100-13.cnf;SAT;0.0011120000000000019;0.0010859999999999759;257;43
flat100-9.cnf;SAT;0.0011160000000000059;0.0010769999999999946;258;42
flat100-8.cnf;SAT;0.0011149999999999771;0.0010689999999999866;259;41
flat100-12.cnf;SAT;0.0010939999999999839;0.0010599999999999499;254;46
flat100-10.cnf;SAT;0.0010499999999999954;0.0010709999999999886;253;47
flat100-38.cnf;SAT;0.0010359999999999814;0.0009959999999999969;257;43
flat100-39.cnf;SAT;0.001373000000000013;0.0010620000000000074;258;42
flat100-11.cnf;SAT;0.0015000000000000013;0.0011220000000000119;251;49
flat100-62.cnf;SAT;0.0019850000000000145;0.0011190000000000366;254;46
flat100-76.cnf;SAT;0.0015189999999999926;0.0011089999999999711;255;45
flat100-89.cnf;SAT;0.0019259999999999833;0.0011460000000000359;253;47
flat100-88.cnf;SAT;0.0014699999999999713;0.0011510000000000131;249;51
flat100-77.cnf;SAT;0.0019269999999999565;0.0011270000000000446;254;46
flat100-63.cnf;SAT;0.0014960000000000528;0.0011310000000000486;254;46
flat100-49.cnf;SAT;0.0017349999999999866;0.0012390000000000456;253;47
flat100-75.cnf;SAT;0.0021879999999999677;0.00120899999999996;256;44
flat100-61.cnf;SAT;0.0017560000000000353;0.0011519999999999864;257;43
flat100-60.cnf;SAT;0.0021869999999999945;0.0011190000000000366;256;44
flat100-74.cnf;SAT;0.0017440000000000233;0.0011600000000000499;258;42
flat100-48.cnf;SAT;0.001727000000000034;0.0014460000000000028;259;41
flat100-70.cnf;SAT;0.003972000000000031;0.0011610000000000231;256;44
flat100-64.cnf;SAT;0.0016670000000000296;0.0011220000000000119;257;43
flat100-58.cnf;SAT;0.0015619999999999523;0.0011310000000000486;255;45
flat100-59.cnf;SAT;0.0021399999999999753;0.0011990000000000056;255;45
flat100-65.cnf;SAT;0.001762999999999959;0.0010600000000000054;257;43
flat100-71.cnf;SAT;0.0017369999999999886;0.0010749999999999926;254;46
flat100-67.cnf;SAT;0.0015370000000000106;0.0011709999999999776;255;45
flat100-73.cnf;SAT;0.0023370000000000335;0.0011639999999999984;255;45
flat100-98.cnf;SAT;0.0012449999999999961;0.0010689999999999866;257;43
flat100-99.cnf;SAT;0.0012469999999999981;0.0011300000000000199;257;43
flat100-72.cnf;SAT;0.0011470000000000091;0.0011730000000000351;254;46
flat100-66.cnf;SAT;0.0012090000000000156;0.0011399999999999744;248;52
